date_mutation,valeur_fonciere,code_commune,nom_commune,surface_reelle_bati,nombre_pieces_principales,type_local,prix_m2,prix_m2_median_commune,prix_m2_moyen_commune,evolution_2022_2024_%
2024-09-09,145000.0,69199,Saint-Fons,74.0,4.0,Appartement,1959.4594594594594,2751.0021668472373,3383.701227896395,-15.056345680855737
2024-09-17,250000.0,69266,Villeurbanne,105.0,5.0,Appartement,2380.9523809523807,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-02,260000.0,69275,Décines-Charpieu,87.0,4.0,Appartement,2988.5057471264367,3800.0,4030.0524507794726,-10.35846951652618
2024-09-06,611700.0,69297,Ternay,155.0,5.0,Maison,3946.451612903226,3961.9109181383546,4420.755881226644,1.1468732070034569
2024-09-10,308000.0,69291,Saint-Symphorien-d'Ozon,96.0,4.0,Maison,3208.3333333333335,3746.1111111111113,3800.0420921267587,-12.673760666582137
2024-09-13,298200.0,69387,Lyon 7e Arrondissement,75.0,4.0,Appartement,3976.0,4815.591133004926,4938.686737254932,-9.991243648971919
2024-08-27,502600.0,69386,Lyon 6e Arrondissement,95.0,4.0,Appartement,5290.526315789473,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-05,275000.0,69256,Vaulx-en-Velin,85.0,4.0,Maison,3235.294117647059,3084.6666666666665,3162.1324247818484,-10.25922697599465
2024-09-04,168270.0,69266,Villeurbanne,67.0,4.0,Appartement,2511.492537313433,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-08-30,266490.0,69388,Lyon 8e Arrondissement,81.0,5.0,Appartement,3290.0,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-18,420000.0,69280,Jons,139.0,5.0,Maison,3021.5827338129498,3640.8653846153848,3769.3181214346005,-21.132430431011617
2024-08-30,200720.0,69266,Villeurbanne,87.0,4.0,Appartement,2307.1264367816093,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-12,376000.0,69287,Saint-Bonnet-de-Mure,92.0,5.0,Maison,4086.9565217391305,4307.585962424672,4651.409449469996,-8.806394628075147
2024-08-26,455000.0,69298,Toussieu,95.0,4.0,Maison,4789.473684210527,4247.065217391304,4598.418879970521,-3.386350782130646
2024-09-09,220000.0,69029,Bron,80.0,5.0,Appartement,2750.0,3235.294117647059,3618.9440898133594,-11.482382694997412
2024-09-06,346200.0,69266,Villeurbanne,103.0,5.0,Appartement,3361.1650485436894,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-13,505500.0,69296,Solaize,130.0,4.0,Maison,3888.4615384615386,4035.0877192982457,4236.780488601183,-13.397328873240843
2024-08-29,204300.0,69266,Villeurbanne,68.0,4.0,Appartement,3004.4117647058824,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-23,412600.0,69388,Lyon 8e Arrondissement,98.0,5.0,Appartement,4210.2040816326535,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-17,480240.0,69266,Villeurbanne,116.0,5.0,Maison,4140.0,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-10,375000.0,69298,Toussieu,85.0,4.0,Maison,4411.764705882353,4247.065217391304,4598.418879970521,-3.386350782130646
2024-09-17,253400.0,69290,Saint-Priest,81.0,4.0,Appartement,3128.395061728395,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-09-10,180000.0,69280,Jons,71.0,5.0,Maison,2535.211267605634,3640.8653846153848,3769.3181214346005,-21.132430431011617
2024-08-29,444870.0,69283,Mions,101.0,5.0,Maison,4404.653465346535,4066.1488511488515,4275.485418836544,-9.21608201581027
2024-08-30,166500.0,69275,Décines-Charpieu,80.0,4.0,Appartement,2081.25,3800.0,4030.0524507794726,-10.35846951652618
2024-09-18,430000.0,69296,Solaize,93.0,4.0,Maison,4623.655913978495,4035.0877192982457,4236.780488601183,-13.397328873240843
2024-09-04,560000.0,69266,Villeurbanne,130.0,5.0,Maison,4307.692307692308,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-05,230000.0,69256,Vaulx-en-Velin,140.0,7.0,Maison,1642.857142857143,3084.6666666666665,3162.1324247818484,-10.25922697599465
2024-09-06,390000.0,69279,Jonage,108.0,4.0,Maison,3611.1111111111113,4242.857142857143,4320.818697803777,-10.464481459953772
2024-09-13,353100.0,69383,Lyon 3e Arrondissement,85.0,4.0,Appartement,4154.117647058823,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-06,482105.0,69275,Décines-Charpieu,146.0,6.0,Maison,3302.0890410958905,3800.0,4030.0524507794726,-10.35846951652618
2024-09-23,360000.0,69275,Décines-Charpieu,89.0,4.0,Appartement,4044.9438202247193,3800.0,4030.0524507794726,-10.35846951652618
2024-08-27,337200.0,69266,Villeurbanne,86.0,4.0,Appartement,3920.9302325581393,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-05,530000.0,69387,Lyon 7e Arrondissement,101.0,5.0,Appartement,5247.524752475248,4815.591133004926,4938.686737254932,-9.991243648971919
2024-08-30,1380000.0,69386,Lyon 6e Arrondissement,236.0,6.0,Appartement,5847.457627118644,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-09,415000.0,69259,Vénissieux,120.0,5.0,Maison,3458.3333333333335,3257.7419354838707,3911.832884700302,-17.069532530120483
2024-09-09,260000.0,69266,Villeurbanne,103.0,5.0,Appartement,2524.2718446601943,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-20,148785.0,69259,Vénissieux,68.0,4.0,Appartement,2188.014705882353,3257.7419354838707,3911.832884700302,-17.069532530120483
2024-09-16,490250.0,69271,Chassieu,110.0,5.0,Maison,4456.818181818182,4608.1903454587045,4737.747335659531,-9.800433249264847
2024-09-16,365000.0,69282,Meyzieu,92.0,4.0,Maison,3967.391304347826,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-09-13,275000.0,69282,Meyzieu,69.0,4.0,Maison,3985.5072463768115,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-09-05,430000.0,69386,Lyon 6e Arrondissement,67.0,4.0,Appartement,6417.910447761194,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-13,367400.0,69282,Meyzieu,108.0,5.0,Maison,3401.8518518518517,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-09-18,363500.0,69271,Chassieu,75.0,4.0,Appartement,4846.666666666667,4608.1903454587045,4737.747335659531,-9.800433249264847
2024-09-06,187160.0,69199,Saint-Fons,73.0,4.0,Appartement,2563.8356164383563,2751.0021668472373,3383.701227896395,-15.056345680855737
2024-09-13,494000.0,69386,Lyon 6e Arrondissement,99.0,4.0,Appartement,4989.89898989899,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-13,452240.0,69386,Lyon 6e Arrondissement,85.0,4.0,Appartement,5320.470588235294,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-02,317950.0,69290,Saint-Priest,85.0,4.0,Maison,3740.5882352941176,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-09-18,350000.0,69271,Chassieu,95.0,5.0,Maison,3684.2105263157896,4608.1903454587045,4737.747335659531,-9.800433249264847
2024-09-13,259850.0,69388,Lyon 8e Arrondissement,102.0,5.0,Appartement,2547.549019607843,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-06,215000.0,69388,Lyon 8e Arrondissement,79.0,4.0,Appartement,2721.518987341772,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-18,265000.0,69266,Villeurbanne,88.0,4.0,Appartement,3011.3636363636365,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-04,445300.0,69383,Lyon 3e Arrondissement,89.0,4.0,Appartement,5003.3707865168535,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-16,275000.0,69282,Meyzieu,91.0,4.0,Maison,3021.978021978022,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-09-18,293000.0,69266,Villeurbanne,81.0,4.0,Appartement,3617.283950617284,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-19,201000.0,69266,Villeurbanne,63.0,4.0,Appartement,3190.4761904761904,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-10,280000.0,69273,Corbas,88.0,5.0,Maison,3181.818181818182,3750.0,3718.137846037353,-17.58933651720503
2024-09-12,670000.0,69386,Lyon 6e Arrondissement,104.0,4.0,Appartement,6442.307692307692,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-14,160000.0,69290,Saint-Priest,74.0,4.0,Appartement,2162.162162162162,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-09-12,465000.0,69383,Lyon 3e Arrondissement,113.0,5.0,Appartement,4115.04424778761,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-11,180000.0,69290,Saint-Priest,78.0,4.0,Appartement,2307.6923076923076,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-09-02,187000.0,69199,Saint-Fons,108.0,6.0,Appartement,1731.4814814814815,2751.0021668472373,3383.701227896395,-15.056345680855737
2024-08-29,305000.0,69283,Mions,100.0,4.0,Appartement,3050.0,4066.1488511488515,4275.485418836544,-9.21608201581027
2024-09-17,547150.0,69386,Lyon 6e Arrondissement,96.0,4.0,Appartement,5699.479166666667,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-20,370000.0,69383,Lyon 3e Arrondissement,90.0,4.0,Appartement,4111.111111111111,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-18,430000.0,69271,Chassieu,117.0,4.0,Maison,3675.2136752136753,4608.1903454587045,4737.747335659531,-9.800433249264847
2024-09-16,404480.0,69387,Lyon 7e Arrondissement,83.0,4.0,Appartement,4873.253012048192,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-03,160000.0,69275,Décines-Charpieu,71.0,4.0,Appartement,2253.521126760563,3800.0,4030.0524507794726,-10.35846951652618
2024-09-05,320000.0,69275,Décines-Charpieu,90.0,5.0,Maison,3555.5555555555557,3800.0,4030.0524507794726,-10.35846951652618
2024-09-20,319000.0,69266,Villeurbanne,88.0,4.0,Appartement,3625.0,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-07-01,439000.0,69383,Lyon 3e Arrondissement,86.0,4.0,Appartement,5104.6511627906975,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-02,499700.0,69386,Lyon 6e Arrondissement,89.0,4.0,Appartement,5614.606741573034,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-03,222150.0,69266,Villeurbanne,64.0,4.0,Appartement,3471.09375,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-13,647500.0,69386,Lyon 6e Arrondissement,124.0,5.0,Appartement,5221.774193548387,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-11,441350.0,69288,Saint-Laurent-de-Mure,166.0,6.0,Maison,2658.734939759036,4174.757281553398,4266.323443686197,-17.695731210430633
2024-08-30,285000.0,69387,Lyon 7e Arrondissement,94.0,5.0,Appartement,3031.9148936170213,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-26,282150.0,69383,Lyon 3e Arrondissement,90.0,4.0,Appartement,3135.0,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-20,330000.0,69386,Lyon 6e Arrondissement,100.0,4.0,Appartement,3300.0,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-23,266000.0,69383,Lyon 3e Arrondissement,103.0,5.0,Appartement,2582.5242718446602,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-20,360000.0,69279,Jonage,131.0,6.0,Maison,2748.091603053435,4242.857142857143,4320.818697803777,-10.464481459953772
2024-09-25,493000.0,69386,Lyon 6e Arrondissement,116.0,4.0,Appartement,4250.0,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-17,205000.0,69275,Décines-Charpieu,77.0,4.0,Appartement,2662.3376623376626,3800.0,4030.0524507794726,-10.35846951652618
2024-09-06,250000.0,69287,Saint-Bonnet-de-Mure,90.0,4.0,Maison,2777.777777777778,4307.585962424672,4651.409449469996,-8.806394628075147
2024-09-19,306400.0,69287,Saint-Bonnet-de-Mure,75.0,4.0,Maison,4085.3333333333335,4307.585962424672,4651.409449469996,-8.806394628075147
2024-09-27,462000.0,69271,Chassieu,106.0,4.0,Maison,4358.490566037736,4608.1903454587045,4737.747335659531,-9.800433249264847
2024-09-12,1050000.0,69383,Lyon 3e Arrondissement,190.0,5.0,Appartement,5526.315789473684,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-25,375000.0,69388,Lyon 8e Arrondissement,98.0,5.0,Maison,3826.530612244898,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-30,400000.0,69266,Villeurbanne,110.0,5.0,Maison,3636.3636363636365,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-20,543500.0,69387,Lyon 7e Arrondissement,100.0,4.0,Appartement,5435.0,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-16,333900.0,69387,Lyon 7e Arrondissement,107.0,4.0,Appartement,3120.5607476635514,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-20,375000.0,69383,Lyon 3e Arrondissement,96.0,5.0,Appartement,3906.25,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-18,152000.0,69266,Villeurbanne,59.0,4.0,Appartement,2576.271186440678,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-27,390244.0,69386,Lyon 6e Arrondissement,75.0,4.0,Appartement,5203.253333333333,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-26,250000.0,69290,Saint-Priest,96.0,5.0,Maison,2604.1666666666665,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-10-01,365750.0,69288,Saint-Laurent-de-Mure,103.0,5.0,Maison,3550.970873786408,4174.757281553398,4266.323443686197,-17.695731210430633
2024-09-16,449850.0,69387,Lyon 7e Arrondissement,83.0,4.0,Appartement,5419.879518072289,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-26,714700.0,69386,Lyon 6e Arrondissement,120.0,5.0,Appartement,5955.833333333333,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-06,445000.0,69383,Lyon 3e Arrondissement,85.0,4.0,Appartement,5235.294117647059,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-25,260000.0,69266,Villeurbanne,87.0,4.0,Appartement,2988.5057471264367,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-12,323000.0,69387,Lyon 7e Arrondissement,69.0,4.0,Appartement,4681.159420289855,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-18,380000.0,69282,Meyzieu,93.0,5.0,Maison,4086.021505376344,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-09-26,370000.0,69386,Lyon 6e Arrondissement,74.0,5.0,Appartement,5000.0,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-27,340000.0,69266,Villeurbanne,88.0,4.0,Appartement,3863.6363636363635,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-20,210000.0,69266,Villeurbanne,86.0,5.0,Appartement,2441.860465116279,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-25,690000.0,69383,Lyon 3e Arrondissement,130.0,4.0,Appartement,5307.692307692308,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-25,347500.0,69273,Corbas,129.0,5.0,Maison,2693.798449612403,3750.0,3718.137846037353,-17.58933651720503
2024-09-24,315000.0,69387,Lyon 7e Arrondissement,98.0,5.0,Appartement,3214.285714285714,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-23,383390.0,69277,Genas,89.0,4.0,Maison,4307.752808988764,4841.6774915205315,5045.00430382899,-9.678353003515467
2024-09-26,315000.0,69383,Lyon 3e Arrondissement,70.0,4.0,Appartement,4500.0,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-23,305000.0,69279,Jonage,107.0,4.0,Maison,2850.467289719626,4242.857142857143,4320.818697803777,-10.464481459953772
2024-10-01,532300.0,69290,Saint-Priest,170.0,6.0,Maison,3131.176470588235,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-09-20,315000.0,69282,Meyzieu,88.0,5.0,Maison,3579.5454545454545,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-09-25,375000.0,69270,Chaponnay,120.0,4.0,Maison,3125.0,4569.457142857143,4619.230584232934,-8.448917427195072
2024-09-17,240000.0,69256,Vaulx-en-Velin,127.0,6.0,Maison,1889.763779527559,3084.6666666666665,3162.1324247818484,-10.25922697599465
2024-09-20,239000.0,69282,Meyzieu,92.0,5.0,Maison,2597.8260869565215,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-09-10,264900.0,69387,Lyon 7e Arrondissement,68.0,4.0,Appartement,3895.5882352941176,4815.591133004926,4938.686737254932,-9.991243648971919
2024-10-01,214000.0,69266,Villeurbanne,66.0,4.0,Appartement,3242.4242424242425,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-10-02,425850.0,69266,Villeurbanne,142.0,5.0,Maison,2998.943661971831,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-10,390000.0,69275,Décines-Charpieu,134.0,7.0,Maison,2910.4477611940297,3800.0,4030.0524507794726,-10.35846951652618
2024-10-03,485000.0,69277,Genas,117.0,5.0,Maison,4145.2991452991455,4841.6774915205315,5045.00430382899,-9.678353003515467
2024-10-01,435260.0,69296,Solaize,111.0,6.0,Maison,3921.261261261261,4035.0877192982457,4236.780488601183,-13.397328873240843
2024-09-12,308000.0,69282,Meyzieu,74.0,4.0,Maison,4162.1621621621625,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-09-06,632900.0,69386,Lyon 6e Arrondissement,105.0,4.0,Appartement,6027.619047619048,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-24,590000.0,69386,Lyon 6e Arrondissement,124.0,5.0,Appartement,4758.064516129032,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-23,635450.0,69277,Genas,139.0,6.0,Maison,4571.582733812949,4841.6774915205315,5045.00430382899,-9.678353003515467
2024-09-11,226790.0,69266,Villeurbanne,72.0,4.0,Appartement,3149.8611111111113,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-23,516730.0,69287,Saint-Bonnet-de-Mure,107.0,5.0,Maison,4829.252336448598,4307.585962424672,4651.409449469996,-8.806394628075147
2024-09-30,180500.0,69266,Villeurbanne,67.0,4.0,Appartement,2694.0298507462685,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-27,160650.0,69388,Lyon 8e Arrondissement,66.0,4.0,Appartement,2434.090909090909,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-09,400000.0,69383,Lyon 3e Arrondissement,87.0,4.0,Appartement,4597.701149425287,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-24,208900.0,69259,Vénissieux,97.0,5.0,Appartement,2153.6082474226805,3257.7419354838707,3911.832884700302,-17.069532530120483
2024-09-18,420000.0,69387,Lyon 7e Arrondissement,136.0,4.0,Appartement,3088.235294117647,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-19,562230.0,69386,Lyon 6e Arrondissement,100.0,4.0,Appartement,5622.3,5923.362831858407,6032.092875201931,-16.00989644496637
2024-10-02,225000.0,69388,Lyon 8e Arrondissement,71.0,4.0,Appartement,3169.0140845070423,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-30,235000.0,69387,Lyon 7e Arrondissement,62.0,4.0,Appartement,3790.3225806451615,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-10,347400.0,69029,Bron,120.0,5.0,Appartement,2895.0,3235.294117647059,3618.9440898133594,-11.482382694997412
2024-10-02,215800.0,69266,Villeurbanne,80.0,5.0,Appartement,2697.5,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-25,290000.0,69266,Villeurbanne,81.0,4.0,Appartement,3580.246913580247,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-10-04,317000.0,69283,Mions,89.0,5.0,Maison,3561.7977528089887,4066.1488511488515,4275.485418836544,-9.21608201581027
2024-09-27,202500.0,69199,Saint-Fons,84.0,4.0,Maison,2410.714285714286,2751.0021668472373,3383.701227896395,-15.056345680855737
2024-09-30,470000.0,69283,Mions,132.0,7.0,Maison,3560.6060606060605,4066.1488511488515,4275.485418836544,-9.21608201581027
2024-09-05,328000.0,69276,Feyzin,102.0,6.0,Maison,3215.6862745098038,3383.838383838384,3496.3807431689893,-13.104447224214008
2024-09-27,594500.0,69386,Lyon 6e Arrondissement,89.0,4.0,Appartement,6679.775280898876,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-23,362500.0,69296,Solaize,106.0,5.0,Maison,3419.811320754717,4035.0877192982457,4236.780488601183,-13.397328873240843
2024-09-13,492000.0,69275,Décines-Charpieu,120.0,5.0,Maison,4100.0,3800.0,4030.0524507794726,-10.35846951652618
2024-09-26,295900.0,69290,Saint-Priest,88.0,5.0,Maison,3362.5,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-09-30,180000.0,69029,Bron,80.0,4.0,Appartement,2250.0,3235.294117647059,3618.9440898133594,-11.482382694997412
2024-09-16,140000.0,69290,Saint-Priest,73.0,4.0,Appartement,1917.8082191780823,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-09-23,365000.0,69294,Sérézin-du-Rhône,99.0,5.0,Maison,3686.868686868687,3930.5474095796676,4205.411127714509,-9.930678568243472
2024-09-30,378650.0,69280,Jons,104.0,4.0,Maison,3640.8653846153848,3640.8653846153848,3769.3181214346005,-21.132430431011617
2024-09-26,392000.0,69383,Lyon 3e Arrondissement,92.0,4.0,Appartement,4260.869565217391,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-27,403000.0,69383,Lyon 3e Arrondissement,92.0,4.0,Appartement,4380.434782608696,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-24,290000.0,69387,Lyon 7e Arrondissement,106.0,4.0,Appartement,2735.8490566037735,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-18,336000.0,69266,Villeurbanne,92.0,4.0,Appartement,3652.1739130434785,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-30,444900.0,69279,Jonage,111.0,5.0,Maison,4008.108108108108,4242.857142857143,4320.818697803777,-10.464481459953772
2024-09-16,1216600.0,69271,Chassieu,310.0,5.0,Maison,3924.516129032258,4608.1903454587045,4737.747335659531,-9.800433249264847
2024-09-23,290000.0,69388,Lyon 8e Arrondissement,103.0,5.0,Appartement,2815.5339805825242,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-09,313333.0,69275,Décines-Charpieu,87.0,4.0,Maison,3601.5287356321837,3800.0,4030.0524507794726,-10.35846951652618
2024-09-30,254200.0,69266,Villeurbanne,114.0,5.0,Appartement,2229.8245614035086,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-16,500430.0,69275,Décines-Charpieu,153.0,5.0,Maison,3270.7843137254904,3800.0,4030.0524507794726,-10.35846951652618
2024-09-16,550000.0,69283,Mions,136.0,5.0,Maison,4044.1176470588234,4066.1488511488515,4275.485418836544,-9.21608201581027
2024-09-19,205525.0,69388,Lyon 8e Arrondissement,85.0,4.0,Appartement,2417.9411764705883,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-20,540325.0,69383,Lyon 3e Arrondissement,107.0,4.0,Maison,5049.7663551401865,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-27,402200.0,69383,Lyon 3e Arrondissement,104.0,5.0,Appartement,3867.3076923076924,4948.142857142857,5144.689758985936,-11.994113318616634
2024-10-08,303100.0,69383,Lyon 3e Arrondissement,113.0,4.0,Appartement,2682.3008849557523,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-30,459200.0,69388,Lyon 8e Arrondissement,92.0,4.0,Appartement,4991.304347826087,4517.295285359802,4795.721262502378,-9.920941057490353
2024-09-12,455000.0,69386,Lyon 6e Arrondissement,120.0,5.0,Appartement,3791.6666666666665,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-11,521950.0,69386,Lyon 6e Arrondissement,134.0,5.0,Appartement,3895.1492537313434,5923.362831858407,6032.092875201931,-16.00989644496637
2024-10-02,340000.0,69266,Villeurbanne,82.0,4.0,Appartement,4146.341463414634,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-27,338000.0,69259,Vénissieux,99.0,4.0,Maison,3414.1414141414143,3257.7419354838707,3911.832884700302,-17.069532530120483
2024-10-03,145000.0,69290,Saint-Priest,79.0,4.0,Appartement,1835.4430379746836,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-09-27,342600.0,69387,Lyon 7e Arrondissement,89.0,5.0,Appartement,3849.438202247191,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-24,290000.0,69266,Villeurbanne,87.0,5.0,Appartement,3333.3333333333335,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-16,410000.0,69289,Saint-Pierre-de-Chandieu,98.0,4.0,Maison,4183.673469387755,3962.7941176470586,3944.7590077428868,-4.758807877341588
2024-09-25,462000.0,69289,Saint-Pierre-de-Chandieu,117.0,6.0,Maison,3948.7179487179487,3962.7941176470586,3944.7590077428868,-4.758807877341588
2024-10-01,473280.0,69387,Lyon 7e Arrondissement,89.0,4.0,Appartement,5317.752808988764,4815.591133004926,4938.686737254932,-9.991243648971919
2024-09-13,371100.0,69266,Villeurbanne,88.0,4.0,Appartement,4217.045454545455,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-09-30,242000.0,69266,Villeurbanne,77.0,5.0,Appartement,3142.8571428571427,3915.7894736842104,4177.16437217181,-12.491870902539292
2024-10-03,514500.0,69383,Lyon 3e Arrondissement,95.0,4.0,Appartement,5415.789473684211,4948.142857142857,5144.689758985936,-11.994113318616634
2024-09-30,280000.0,69256,Vaulx-en-Velin,82.0,4.0,Maison,3414.6341463414633,3084.6666666666665,3162.1324247818484,-10.25922697599465
2024-09-10,130000.0,69290,Saint-Priest,73.0,4.0,Appartement,1780.8219178082193,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-10-04,155500.0,69290,Saint-Priest,77.0,4.0,Appartement,2019.4805194805194,3283.3333333333335,3321.493702410391,-11.804870761119538
2024-09-24,213400.0,69259,Vénissieux,86.0,4.0,Appartement,2481.3953488372094,3257.7419354838707,3911.832884700302,-17.069532530120483
2024-10-07,310000.0,69299,Colombier-Saugnieu,89.0,5.0,Maison,3483.14606741573,3749.797625472207,3841.074740467143,-18.815428843759136
2024-09-16,307000.0,69256,Vaulx-en-Velin,89.0,4.0,Maison,3449.438202247191,3084.6666666666665,3162.1324247818484,-10.25922697599465
2024-10-07,181875.0,69276,Feyzin,77.0,4.0,Maison,2362.012987012987,3383.838383838384,3496.3807431689893,-13.104447224214008
2024-09-30,500000.0,69277,Genas,134.0,4.0,Maison,3731.3432835820895,4841.6774915205315,5045.00430382899,-9.678353003515467
2024-09-27,200500.0,69275,Décines-Charpieu,71.0,4.0,Appartement,2823.943661971831,3800.0,4030.0524507794726,-10.35846951652618
2024-09-25,296000.0,69282,Meyzieu,78.0,4.0,Appartement,3794.871794871795,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-09-26,245000.0,69275,Décines-Charpieu,78.0,4.0,Appartement,3141.025641025641,3800.0,4030.0524507794726,-10.35846951652618
2024-09-27,290000.0,69386,Lyon 6e Arrondissement,87.0,4.0,Appartement,3333.3333333333335,5923.362831858407,6032.092875201931,-16.00989644496637
2024-09-27,325000.0,69282,Meyzieu,90.0,5.0,Maison,3611.1111111111113,3846.153846153846,4030.6003906650662,-11.23603816850359
2024-10-08,320000.0,69273,Corbas,104.0,4.0,Maison,3076.923076923077,3750.0,3718.137846037353,-17.58933651720503
2024-09-24,283800.0,69029,Bron,86.0,4.0,Maison,3300.0,3235.294117647059,3618.9440898133594,-11.482382694997412
2024-10-01,700000.0,69387,Lyon 7e Arrondissement,164.0,4.0,Appartement,4268.292682926829,4815.591133004926,4938.686737254932,-9.991243648971919
